SUPPLY_ID,LATITUDE,LONGITUDE
1294,37.9505331,23.7347983
597,38.0237317,23.0146275
1032,35.3354983,25.1156434
1296,37.9289902,23.7529947
33,37.9901469,23.7120368
540,38.22376260000001,21.7549156
1006,35.5115215,24.0188242
1207,37.9445808,23.7591281
909,38.5020866,22.5734992
544,38.2794669,21.7521278
609,38.1289162,22.4492654
1338,37.96452,23.5679726
743,39.367557,22.9463704
1389,37.827508,23.8069065
1984,39.1977287,20.170041
1576,37.9896953,23.3556993
470,40.4805336,22.8546753
1016,35.5079351,24.0247558
1080,37.9394745,23.713473
315,37.98049640000001,23.7561153
994,36.3205315,28.1005632
1114,37.9650057,23.6388686
572,38.2478916,21.7361885
270,38.0054558,23.6915065
122,37.9901469,23.7120368
4,38.0024472,23.7330885
1144,37.9481967,23.6684403
884,38.3980277,22.6258244
583,38.2877792,22.0214902
1634,38.0544115,23.8345925
738,39.506579,22.9167188
1124,37.9534151,23.6595153
76,37.9802052,23.7680259
489,40.522512,23.0280768
556,38.235549,21.7442426
1785,41.0753151,24.2271616
997,36.7998512,27.1029431
568,38.2397453,21.7307875
1703,37.7375886,23.941751
1539,38.0293616,23.7329608
1655,38.1410294,23.8574625
1000,36.8755596,27.2864059
1948,39.6784673,20.8369577
314,37.9748045,23.7751799
272,38.0078308,23.6823818
74,38.0296284,23.6949815
1026,35.2956559,24.8626876
68,37.997718,23.6739508
838,39.074208,21.824312
638,39.074208,21.824312
21,38.0104638,23.7007324
827,39.4782698,21.8657889
747,39.3635451,22.9509289
20,37.9897207,23.7651761
1179,37.9747181,23.6385387
374,40.6099673,22.9568021
935,38.5984693,23.5334726
519,40.39709879999999,23.7870822
1706,38.0170492,23.8593451
307,38.0617317,23.7126572
802,39.5976723,21.9789352
1848,40.1039445,22.4649083
1801,41.0820427,23.4617028
813,39.553502,21.7680759
42,37.9907104,23.7632924
1268,37.8313786,23.7749064
674,37.6724114,21.3554414
1791,41.126455,24.1181856
244,37.9897207,23.7651761
466,39.074208,21.824312
836,38.8350995,22.4103948
499,40.3023916,23.4208353
1365,39.074208,21.824312
933,38.5984693,23.5334726
907,38.5272911,22.3782856
1363,37.953283,23.7087275
560,38.2207737,21.7366312
1469,38.0569782,23.8006143
1245,37.9354635,23.7280559
1607,38.05145,23.8597472
1381,37.8313786,23.7749064
1213,37.953283,23.7087275
1129,37.9393131,23.6424563
381,39.074208,21.824312
1336,37.96452,23.5679726
1369,37.925862,23.7119251
258,38.0021175,23.7133553
779,39.6246896,22.4212416
1946,39.6684968,20.8530123
1128,37.9567449,23.6312718
1535,38.0325332,23.8356334
1069,37.9701669,23.6153528
1714,37.9106901,24.0177053
1673,38.0192869,23.7520535
1927,38.7375342,20.7182064
1585,38.0722918,23.5113752
382,40.6762832,22.9433501
911,38.43206380000001,22.4244452
634,37.2619222,23.1513148
1606,37.9962226,23.765338
102,38.0112323,23.7371355
661,37.8807816,21.9847559
853,38.90035,22.1197918
949,38.6287907,24.1084188
847,38.8350995,22.4103948
697,37.0802026,22.166867
205,38.0617317,23.7126572
1313,37.8313786,23.7749064
1823,40.5115162,22.2148981
1491,38.0078815,23.7904125
1073,37.9650057,23.6388686
951,38.348054,24.1957933
822,39.074208,21.824312
444,40.5992628,22.9594498
636,39.074208,21.824312
1430,38.0933352,23.8152429
201,38.0374707,23.6978864
57,37.9747136,23.7164323
1399,37.8640519,23.7454264
1496,37.9962226,23.765338
119,38.0039437,23.742903
280,37.9959426,23.6830046
1982,39.7627551,19.8186982
1602,37.8039308,24.0503969
1558,38.024942,23.79748
684,37.9398198,21.2426576
588,37.9896953,23.3556993
526,38.22376260000001,21.7549156
1666,38.0602,23.7920834
1390,37.8640519,23.7454264
1652,38.0512581,23.8021097
339,40.6409812,22.9464999
782,39.6396597,22.4190684
1013,35.4892493,24.0752909
389,40.9181761,22.8747643
1609,37.9884942,23.7565863
940,38.4109234,23.5490415
133,37.99106640000001,23.7243818
328,40.6376556,22.9543476
1482,38.0192869,23.7520535
262,37.9767521,23.7103087
610,38.0737742,22.6338975
1372,37.947859,23.7082256
13,37.9783126,23.7454858
497,39.074208,21.824312
1876,39.074208,21.824312
273,38.0104638,23.7007324
1147,37.9809517,23.6373455
487,40.6455525,23.0118975
1187,37.9724565,23.6634615
809,39.500946,21.4991334
952,38.348054,24.1957933
93,37.9615539,23.743914
1125,37.9376968,23.7493748
1855,40.2828522,21.5547899
70,37.997718,23.6739508
1893,38.6109481,21.3769891
90,37.9837928,23.7629689
1287,37.8838731,23.759146
1941,39.6523467,20.8595348
1374,37.9469456,23.6877713
1288,37.8313786,23.7749064
1411,37.9545807,23.7383143
1584,38.0722918,23.5113752
904,38.5020866,22.5734992
1375,37.9629218,23.7194449
372,40.6762832,22.9433501
1194,37.9534151,23.6595153
211,38.0146322,23.7053501
963,37.8738964,24.8136906
407,40.5849639,22.9460941
681,37.7636881,21.305706
567,38.22376260000001,21.7549156
397,41.0195054,22.5371552
1991,39.7627551,19.8186982
1821,40.9715178,22.0586722
799,39.553502,21.7680759
600,39.074208,21.824312
1292,37.9228947,23.7410981
1519,38.0724807,23.7470526
1914,39.13587589999999,20.9752637
1477,38.0192869,23.7520535
616,37.5842718,22.8463007
72,38.0100326,23.6677927
604,37.9170427,22.9448182
1635,38.0512581,23.8021097
858,38.4554672,22.8825938
1695,38.1537091,23.3436728
1063,35.2089833,26.075133
1367,37.9394745,23.713473
248,37.9668506,23.75
1219,37.9514647,23.7284684
640,37.3542907,23.1362607
1180,37.9724565,23.6634615
1963,39.7627551,19.8186982
1146,37.9703784,23.4636342
1750,41.1145301,25.4112679
104,38.0034352,23.727173
1188,37.9747181,23.6385387
184,38.0724807,23.7470526
1705,38.0170492,23.8593451
1148,37.9768566,23.6532208
1208,37.953283,23.7087275
1252,37.9407215,23.7104113
875,38.3771824,23.1066044
238,37.995752,23.7776815
220,38.0226558,23.6880042
43,38.030062,23.7082108
1979,39.7627551,19.8186982
1418,37.9228947,23.7410981
1083,37.9646757,23.6707666
187,38.0374707,23.6978864
1408,37.9354635,23.7280559
1095,37.9376968,23.7493748
742,39.367557,22.9463704
1046,35.2963644,25.0228736
894,38.4554672,22.8825938
1784,40.90076560000001,24.7333588
530,38.2478916,21.7361885
1352,37.9722528,23.6463577
1622,37.9884942,23.7565863
731,39.3729194,22.9366914
1200,37.8838731,23.759146
30,37.98049640000001,23.7561153
1066,37.9567449,23.6312718
1899,38.3946867,21.8333976
837,39.074208,21.824312
934,38.3380448,23.6202585
1190,37.9487205,23.6266542
859,38.4554672,22.8825938
1358,39.074208,21.824312
645,37.5184561,23.4545299
1940,39.074208,21.824312
1590,38.0178806,23.9979811
1777,40.77799359999999,24.2112073
1556,38.0602,23.7920834
214,38.0104638,23.7007324
539,38.2407373,21.7461882
142,38.0006895,23.7462833
1111,37.9567449,23.6312718
804,39.553502,21.7680759
1359,37.9364001,23.7009019
927,38.5984693,23.5334726
1330,37.9368069,23.6360172
330,40.6762832,22.9433501
1082,37.9471388,23.6522882
1895,38.381272,21.453899
1987,39.7627551,19.8186982
1300,37.9354635,23.7280559
670,37.6725355,21.434075
89,37.9817943,23.7170039
1486,38.0078815,23.7904125
832,39.3587974,21.9415165
852,38.90035,22.1197918
1629,38.0354686,23.8511229
806,39.553502,21.7680759
1062,35.2230333,25.7221123
2,37.9617869,23.7513958
1592,37.9106901,24.0177053
1112,37.9381572,23.6522271
443,40.594229,22.9523189
805,39.553502,21.7680759
511,40.0011932,23.4204919
1034,35.3272623,25.1299487
173,38.0100326,23.6677927
1950,39.55425049999999,20.9196716
818,39.6993346,21.6335186
232,37.976591,23.7649908
1644,38.0722402,23.8139199
1404,37.9576129,23.7386748
1511,38.0078815,23.7904125
559,38.223562,21.7456454
1240,37.9289902,23.7529947
1508,37.9884942,23.7565863
216,38.0142141,23.6545055
745,39.506579,22.9167188
34,38.0051617,23.730919
1900,38.3946867,21.8333976
1700,38.0170492,23.8593451
1657,38.0282618,23.7876589
387,40.70312029999999,23.7007051
437,40.60212569999999,22.9727602
1819,40.7845503,22.5316024
615,37.6265726,23.1322437
1120,37.9393131,23.6424563
69,37.9910674,23.6707902
181,38.0226558,23.6880042
207,37.997718,23.6739508
1181,37.98595700000001,23.6524974
1321,37.9531249,23.6816363
829,39.3587974,21.9415165
182,38.030062,23.7082108
1236,37.9354635,23.7280559
500,40.3023916,23.4208353
337,40.6762832,22.9433501
897,38.4554672,22.8825938
261,37.9976709,23.7172408
1684,38.0395949,23.7606018
1243,37.9571421,23.7014976
781,39.7358476,22.2304775
1878,37.7859361,20.8672131
306,38.0724807,23.7470526
1736,40.8551059,25.7417761
1273,37.9571421,23.7014976
1582,38.0375283,23.5442699
1487,37.9971193,23.753836
759,39.3532761,22.9617457
545,38.254639,21.7414437
555,38.223562,21.7456454
1691,38.0375283,23.5442699
198,37.997718,23.6739508
17,38.0051617,23.730919
1233,37.9120426,23.7098513
1787,41.126455,24.1181856
959,37.7408815,23.5014213
578,39.074208,21.824312
531,38.1579944,21.6592255
771,39.632574,22.4256076
843,38.8350995,22.4103948
1615,38.020741,23.7959223
66,38.0368388,23.7276852
428,40.5992628,22.9594498
608,38.0737742,22.6338975
700,37.0802026,22.166867
1403,37.9366072,23.731093
1115,37.9649405,23.7371645
1265,37.9649405,23.7371645
1251,37.9514647,23.7284684
271,38.0104638,23.7007324
217,37.9890595,23.6569691
1419,37.9229501,23.7268068
1685,38.0262908,23.7465471
1324,37.9534151,23.6595153
299,38.0378644,23.6871983
1581,38.0722918,23.5113752
1416,37.9229501,23.7268068
1608,38.0090986,23.8242985
627,37.5582223,22.7068588
1344,37.9747181,23.6385387
860,38.4554672,22.8825938
1869,40.8048828,21.5278364
1686,38.0236403,23.7327993
1730,40.8551059,25.7417761
1159,37.9747181,23.6385387
464,40.5751549,22.9699237
1092,37.96452,23.5679726
361,40.65748749999999,22.9115173
917,38.322432,23.162499
1414,37.9354635,23.7280559
439,40.6120795,22.9831264
553,38.2794669,21.7521278
433,40.5830803,22.9600784
900,38.4554672,22.8825938
377,40.7137773,22.9283587
170,38.0368388,23.7276852
987,38.3591314,26.0650307
528,38.2407373,21.7461882
1640,38.1035092,23.8374452
928,38.4109234,23.5490415
1156,37.9768566,23.6532208
1513,38.0524345,23.8199058
880,38.4115377,22.6760481
1891,38.55592900000001,21.6740721
1951,39.55425049999999,20.9196716
1667,38.14109940000001,23.8311079
1075,37.9545807,23.7383143
834,39.074208,21.824312
33,37.9901469,23.7120368
1296,37.9289902,23.7529947
1006,35.5115215,24.0188242
886,38.3570993,22.7889422
1768,40.9802382,24.9522412
1498,38.0090986,23.8242985
1799,41.0806276,23.5497385
1912,39.13587589999999,20.9752637
1612,38.024942,23.79748
1733,41.1145301,25.4112679
1410,37.9229501,23.7268068
107,37.9831366,23.7368041
1569,38.0569782,23.8006143
1668,38.0511604,23.7680577
146,38.0021175,23.7133553
343,40.6376556,22.9543476
241,37.9866713,23.7457878
1485,38.0556442,23.7583685
1683,38.0169141,23.7552966
1867,40.8048828,21.5278364
1648,38.118785,23.8596257
1521,38.1301776,23.8578636
1984,39.1977287,20.170041
994,36.3205315,28.1005632
470,40.4805336,22.8546753
753,39.3979946,23.1808037
762,39.3729194,22.9366914
39,38.0007049,23.7370788
131,38.0021175,23.7133553
1202,37.9571421,23.7014976
1960,39.4313592,20.2587568
469,40.5830803,22.9600784
1033,35.2963644,25.0228736
780,39.6246896,22.4212416
898,38.4554672,22.8825938
1625,38.0354686,23.8511229
1713,37.9613488,23.9952789
1030,35.3386998,25.1577575
419,40.5745629,22.9465596
1903,38.7744793,21.1072539
1803,41.0820427,23.4617028
1293,37.9229501,23.7268068
1345,37.9650057,23.6388686
1769,39.074208,21.824312
474,40.5026766,22.9169454
691,37.0802026,22.166867
1810,41.0820427,23.4617028
1560,38.0017904,23.7977042
1391,37.827508,23.8069065
736,39.506579,22.9167188
1862,40.3100133,21.7984581
1431,38.0352473,23.759774
1800,41.0820427,23.4617028
735,39.3532761,22.9617457
754,39.367557,22.9463704
504,40.320311,23.0661894
1346,37.9724565,23.6634615
283,38.0617317,23.7126572
67,37.9837928,23.7629689
1259,37.9469456,23.6877713
264,38.0006895,23.7462833
954,37.6350671,24.3069247
378,40.7178604,22.7341453
1704,38.0170492,23.8593451
840,39.074208,21.824312
63,37.9935529,23.729951
596,37.9351411,22.9207168
150,37.9748045,23.7751799
160,38.0374707,23.6978864
468,40.5830803,22.9600784
770,39.1284576,22.9082801
757,39.3532761,22.9617457
1317,37.9694817,23.6207523
1165,37.9299789,23.6342572
1675,38.0352473,23.759774
1036,35.2279016,25.1765647
412,40.6099673,22.9568021
751,39.3729194,22.9366914
1546,38.0078815,23.7904125
81,37.9884942,23.7565863
688,37.0802026,22.166867
1276,37.9469456,23.6877713
1153,37.9724565,23.6634615
1329,37.9698532,23.6985909
669,37.6725355,21.434075
1857,40.2828522,21.5547899
1698,37.9537757,23.8559055
1865,40.08489489999999,21.4306002
1402,37.9129729,23.7662578
1642,38.118785,23.8596257
1380,39.074208,21.824312
1087,37.9259131,23.6910958
1454,38.0622969,23.7599103
1977,39.7627551,19.8186982
1986,39.5238873,19.8782348
1158,37.9871449,23.6419455
522,38.3094094,21.8024948
1257,37.9395051,23.7562919
978,37.7662425,26.7260713
825,39.3414435,22.0917502
612,37.5842718,22.8463007
631,37.5582223,22.7068588
1415,37.9354635,23.7280559
514,40.0011932,23.4204919
396,40.9181761,22.8747643
1997,39.7627551,19.8186982
1434,38.033916,23.737403
1504,38.0293616,23.7329608
1303,37.8619956,23.7541813
527,38.2207737,21.7366312
185,38.0374707,23.6978864
94,37.9748045,23.7751799
1866,40.2828522,21.5547899
1215,37.8619956,23.7541813
1846,40.26291,22.5414037
1583,38.0375283,23.5442699
1885,38.6109481,21.3769891
660,37.7133997,22.2717815
718,36.7690519,22.5006693
1405,37.8953537,23.744783
1533,38.2487435,23.9257514
1577,38.1537091,23.3436728
698,37.0802026,22.166867
239,37.995752,23.7776815
245,37.976591,23.7649908
1478,38.0169141,23.7552966
1926,38.7375342,20.7182064
1328,37.9299789,23.6342572
1688,38.0192869,23.7520535
1172,37.9724565,23.6634615
690,37.1267401,21.8754722
896,38.4554672,22.8825938
702,37.0802026,22.166867
970,37.0436365,25.2284277
218,38.0293616,23.7329608
1905,38.8556829,21.2368084
1898,38.3946867,21.8333976
1975,39.4257832,20.0500474
423,40.6023563,22.9659855
385,40.844942,22.7579941
259,37.9767521,23.7103087
1301,37.9120426,23.7098513
106,37.9897207,23.7651761
1348,37.9871449,23.6419455
178,37.9890595,23.6569691
535,38.2371702,21.7364005
1764,41.1182687,24.9223683
1928,38.7963977,20.8583785
1852,40.26291,22.5414037
208,38.0378644,23.6871983
1206,37.9559518,23.7264776
599,38.0237317,23.0146275
1104,37.953283,23.7087275
228,37.9748045,23.7751799
1697,37.9106901,24.0177053
1025,35.3275708,24.5005038
1262,37.9376968,23.7493748
1600,38.0178806,23.9979811
1494,38.0472708,23.7714547
25,38.0374707,23.6978864
1320,37.9299789,23.6342572
1045,35.211961,25.0110063
139,38.0021175,23.7133553
327,40.6430365,22.9401863
286,38.0378644,23.6871983
310,38.0724807,23.7470526
787,39.5524047,22.4303582
1983,39.7627551,19.8186982
1084,37.9646757,23.6707666
689,37.0802026,22.166867
1761,41.1182687,24.9223683
668,37.6724114,21.3554414
35,37.9968987,23.740664
1279,37.9229501,23.7268068
777,39.6384962,22.4175464
5,38.0104638,23.7007324
705,37.0802026,22.166867
810,39.553502,21.7680759
706,37.0802026,22.166867
213,38.0724807,23.7470526
1269,37.9606327,23.7125466
1319,37.9531249,23.6816363
449,40.6098708,22.9747288
1325,37.95198,23.6415334
1767,40.9533737,24.8408126
1568,38.0169141,23.7552966
1532,38.01400870000001,23.8242643
1680,38.0363,23.7721998
1191,37.9567449,23.6312718
1017,35.4946867,24.0193358
1858,40.3100133,21.7984581
290,38.0617317,23.7126572
1598,37.9106901,24.0177053
1157,37.9703784,23.4636342
1005,35.42874380000001,24.025014
242,37.9907104,23.7632924
1910,39.13587589999999,20.9752637
1014,35.42874380000001,24.025014
1837,40.26291,22.5414037
939,38.5984693,23.5334726
254,37.9899323,23.7498181
293,38.0296284,23.6949815
196,38.0378644,23.6871983
354,40.6541997,22.9293738
800,39.553502,21.7680759
739,39.367557,22.9463704
906,38.6625161,22.443673
1540,38.2487435,23.9257514
1027,35.327782,24.6905436
1613,37.9871991,23.7946843
1331,37.9487205,23.6266542
1545,38.1301776,23.8578636
163,38.0054558,23.6915065
1806,41.0820427,23.4617028
394,40.9181761,22.8747643
1726,40.8551059,25.7417761
1841,40.26291,22.5414037
1338,37.96452,23.5679726
1674,38.0192869,23.7520535
833,38.8350995,22.4103948
1507,38.0192869,23.7520535
1401,37.9649405,23.7371645
226,38.0296284,23.6949815
1980,39.7627551,19.8186982
490,40.6023563,22.9659855
1426,38.020741,23.7959223
1417,37.9229501,23.7268068
453,40.6120795,22.9831264
1616,38.0325332,23.8356334
362,40.6541997,22.9293738
1743,41.4697021,26.5466173
982,39.1897595,26.4924366
417,40.6184609,22.9614025
845,38.8350995,22.4103948
657,37.4813502,22.4376627
1142,37.9487205,23.6266542
1637,38.0933352,23.8152429
1450,38.020741,23.7959223
1966,39.7627551,19.8186982
1116,37.98595700000001,23.6524974
1676,38.033916,23.737403
1217,37.9366072,23.731093
696,37.0802026,22.166867
1797,41.0820427,23.4617028
1658,38.0622969,23.7599103
1916,39.2648724,20.8749075
803,39.553502,21.7680759
758,39.506579,22.9167188
420,40.594229,22.9523189
1694,38.0375283,23.5442699
1732,40.8551059,25.7417761
793,39.5524047,22.4303582
988,36.3551657,27.9938711
913,38.43206380000001,22.4244452
266,38.02236449999999,23.7360857
1805,41.0820427,23.4617028
399,40.9506325,22.6182191
1808,41.0837246,23.5423563
1283,37.9229501,23.7268068
347,40.6525466,22.953215
1596,37.9106901,24.0177053
1239,37.9443509,23.6966157
1315,37.8838731,23.759146
159,39.074208,21.824312
1825,40.5115162,22.2148981
860,38.4554672,22.8825938
1091,37.9646757,23.6707666
1295,37.8953537,23.744783
627,37.5582223,22.7068588
1244,37.925862,23.7119251
1344,37.9747181,23.6385387
1470,38.0105641,23.7687275
1873,38.1807138,20.3902598
858,38.4554672,22.8825938
1044,35.3285686,25.0718277
205,38.0617317,23.7126572
1823,40.5115162,22.2148981
997,36.7998512,27.1029431
64,37.9707081,23.7486235
1040,35.2690984,25.2396099
1422,37.9228947,23.7410981
480,40.5026766,22.9169454
1539,38.0293616,23.7329608
985,38.5619069,26.0817858
1118,37.9724565,23.6634615
873,38.4554672,22.8825938
585,38.1927362,22.2016026
1430,38.0933352,23.8152429
57,37.9747136,23.7164323
1861,40.3100133,21.7984581
928,38.4109234,23.5490415
350,40.6309797,22.9648747
1513,38.0524345,23.8199058
1156,37.9768566,23.6532208
136,37.9901469,23.7120368
1124,37.9534151,23.6595153
270,38.0054558,23.6915065
1275,37.9606327,23.7125466
1488,38.2487435,23.9257514
884,38.3980277,22.6258244
76,37.9802052,23.7680259
489,40.522512,23.0280768
122,37.9901469,23.7120368
1785,41.0753151,24.2271616
572,38.2478916,21.7361885
1833,40.26291,22.5414037
1427,38.0325332,23.8356334
674,37.6724114,21.3554414
1000,36.8755596,27.2864059
314,37.9748045,23.7751799
907,38.5272911,22.3782856
1245,37.9354635,23.7280559
96,37.9748045,23.7751799
476,40.5913928,22.9851404
1820,40.7909792,22.4106812
699,37.0802026,22.166867
1735,40.8551059,25.7417761
935,38.5984693,23.5334726
872,38.4554672,22.8825938
519,40.39709879999999,23.7870822
42,37.9907104,23.7632924
450,40.6136319,22.9679772
194,38.0226558,23.6880042
353,40.6372735,22.9353009
29,37.9831366,23.7368041
112,37.9695665,23.7557391
74,38.0296284,23.6949815
638,39.074208,21.824312
499,40.3023916,23.4208353
267,38.0006895,23.7462833
571,38.1127423,21.9249867
636,39.074208,21.824312
54,38.030062,23.7082108
1946,39.6684968,20.8530123
121,37.9884942,23.7565863
1337,37.9548428,23.6185383
1234,37.94449460000001,23.7208393
1835,40.3176283,22.5875324
88,37.9669567,23.746057
277,37.9959426,23.6830046
342,40.6525466,22.953215
104,38.0034352,23.727173
1148,37.9768566,23.6532208
811,39.553502,21.7680759
1392,37.827508,23.8069065
652,37.4813502,22.4376627
1525,38.0330559,23.7498118
331,40.6518675,22.9451596
171,38.0226558,23.6880042
113,37.9748045,23.7751799
1927,38.7375342,20.7182064
1535,38.0325332,23.8356334
1673,38.0192869,23.7520535
1562,38.0169141,23.7552966
924,38.4109234,23.5490415
1229,37.9304396,23.7581088
229,37.9663197,23.7675694
1758,40.9843617,25.6479655
1989,39.7627551,19.8186982
1178,37.9703784,23.4636342
831,39.3587974,21.9415165
1937,39.670496,20.8433832
1399,37.8640519,23.7454264
1355,37.9703784,23.4636342
1349,37.9768566,23.6532208
1408,37.9354635,23.7280559
1418,37.9228947,23.7410981
187,38.0374707,23.6978864
1619,37.9871991,23.7946843
141,37.9903022,23.7402104
138,38.0007049,23.7370788
125,38.0006895,23.7462833
1287,37.8838731,23.759146
1411,37.9545807,23.7383143
1374,37.9469456,23.6877713
1288,37.8313786,23.7749064
567,38.22376260000001,21.7549156
1821,40.9715178,22.0586722
1721,38.0178806,23.9979811
407,40.5849639,22.9460941
1917,39.1459563,20.7505499
681,37.7636881,21.305706
1929,39.7790967,21.1854813
623,37.5842718,22.8463007
1187,37.9724565,23.6634615
1008,35.5169936,24.0241223
1125,37.9376968,23.7493748
418,40.4235811,22.9571629
1332,37.9599679,23.625872
1759,41.1145301,25.4112679
1876,39.074208,21.824312
87,38.0078308,23.6823818
610,38.0737742,22.6338975
1441,38.0330559,23.7498118
1298,37.8838731,23.759146
1366,37.94449460000001,23.7208393
211,38.0146322,23.7053501
1050,35.05946369999999,24.7855271
1194,37.9534151,23.6595153
1584,38.0722918,23.5113752
411,40.6074317,22.9598784
220,38.0226558,23.6880042
542,38.2763143,21.7636574
1935,39.7790967,21.1854813
1280,37.9559518,23.7264776
1439,38.0352473,23.759774
445,40.5745629,22.9465596
1292,37.9228947,23.7410981
1386,37.8619956,23.7541813
1995,39.7627551,19.8186982
1029,35.3336416,25.1210703
641,37.5184561,23.4545299
1506,38.0330559,23.7498118
209,38.0378644,23.6871983
437,40.60212569999999,22.9727602
1382,37.8619956,23.7541813
495,40.4235811,22.9571629
324,40.6518675,22.9451596
766,39.3757507,22.97253
1899,38.3946867,21.8333976
1563,38.0933352,23.8152429
547,38.2371702,21.7364005
1089,37.9559518,23.7264776
27,37.9668506,23.75
934,38.3380448,23.6202585
1710,37.9613488,23.9952789
1232,37.827508,23.8069065
182,38.030062,23.7082108
1790,41.126455,24.1181856
1219,37.9514647,23.7284684
301,38.0617317,23.7126572
1367,37.9394745,23.713473
170,38.0368388,23.7276852
1665,38.0895887,23.7977479
1640,38.1035092,23.8374452
77,37.9802052,23.7680259
900,38.4554672,22.8825938
165,39.074208,21.824312
528,38.2407373,21.7461882
44,37.99080960000001,23.7450911
987,38.3591314,26.0650307
377,40.7137773,22.9283587
553,38.2794669,21.7521278
1020,35.3275708,24.5005038
1028,35.338731,25.1482491
708,37.2041382,21.9866603
530,38.2478916,21.7361885
1352,37.9722528,23.6463577
1200,37.8838731,23.759146
89,37.9817943,23.7170039
322,40.6518675,22.9451596
1334,37.9578297,23.6372814
912,38.37877539999999,22.3787091
180,38.0617317,23.7126572
1786,41.126455,24.1181856
1590,38.0178806,23.9979811
859,38.4554672,22.8825938
1221,37.9571421,23.7014976
206,38.0100326,23.6677927
1589,38.0707889,23.9910173
992,36.19432,28.1161681
142,38.0006895,23.7462833
479,40.60212569999999,22.9727602
804,39.553502,21.7680759
1330,37.9368069,23.6360172
330,40.6762832,22.9433501
1300,37.9354635,23.7280559
927,38.5984693,23.5334726
1064,35.0232357,25.8020743
1398,37.8838731,23.759146
1895,38.381272,21.453899
1183,37.9724565,23.6634615
1943,39.6784673,20.8369577
1777,40.77799359999999,24.2112073
461,40.5830803,22.9600784
1556,38.0602,23.7920834
1988,39.7627551,19.8186982
977,37.5825052,26.0591867
1631,37.9871991,23.7946843
1062,35.2230333,25.7221123
58,37.9668506,23.75
1181,37.98595700000001,23.6524974
650,37.4813502,22.4376627
849,38.7785777,22.7685309
181,38.0226558,23.6880042
207,37.997718,23.6739508
1550,38.0352473,23.759774
1321,37.9531249,23.6816363
1034,35.3272623,25.1299487
1360,37.9471012,23.7015776
1324,37.9534151,23.6595153
1010,35.42874380000001,24.025014
304,38.1081993,23.7194555
126,38.0006895,23.7462833
1419,37.9229501,23.7268068
897,38.4554672,22.8825938
1497,38.0330559,23.7498118
1844,40.5057349,22.5426124
127,37.9865466,23.7419847
1551,38.0722402,23.8139199
1414,37.9354635,23.7280559
439,40.6120795,22.9831264
917,38.322432,23.162499
1253,37.9471012,23.7015776
232,37.976591,23.7649908
414,40.6186627,22.9570433
216,38.0142141,23.6545055
1564,38.0352473,23.759774
1240,37.9289902,23.7529947
400,41.0195054,22.5371552
1593,37.7905679,23.8908039
1745,41.1145301,25.4112679
608,38.0737742,22.6338975
1251,37.9514647,23.7284684
1403,37.9366072,23.731093
1994,39.7627551,19.8186982
1243,37.9571421,23.7014976
1878,37.7859361,20.8672131
1736,40.8551059,25.7417761
1974,39.7627551,19.8186982
1166,37.9344376,23.6423067
1078,37.9724565,23.6634615
1686,38.0236403,23.7327993
1716,37.9537757,23.8559055
1092,37.96452,23.5679726
1889,38.6109481,21.3769891
1730,40.8551059,25.7417761
1869,40.8048828,21.5278364
1933,39.6650134,20.8518098
775,39.6269945,22.3964308
198,37.997718,23.6739508
1691,38.0375283,23.5442699
66,38.0368388,23.7276852
531,38.1579944,21.6592255
408,40.5849639,22.9460941
1932,39.55425049999999,20.9196716
1787,41.126455,24.1181856
460,40.6136319,22.9679772
212,38.0100326,23.6677927
296,38.0378644,23.6871983
1175,37.9703784,23.4636342
984,39.14543889999999,25.9661171
1545,38.1301776,23.8578636
546,38.2763143,21.7636574
405,40.6098708,22.9747288
1088,37.9230902,23.7006936
688,37.0802026,22.166867
1449,37.9962226,23.765338
734,39.4587872,23.1137202
39,38.0007049,23.7370788
762,39.3729194,22.9366914
1202,37.9571421,23.7014976
1794,41.0907729,23.5463662
1779,40.77799359999999,24.2112073
347,40.6525466,22.953215
1489,38.02236449999999,23.7360857
1315,37.8838731,23.759146
457,40.5851574,23.0243592
1913,39.2648724,20.8749075
1239,37.9443509,23.6966157
1596,37.9106901,24.0177053
649,37.4813502,22.4376627
364,40.6787526,22.6037187
1421,39.7627551,19.8186982
1415,37.9354635,23.7280559
1006,35.5115215,24.0188242
1567,38.0395949,23.7606018
33,37.9901469,23.7120368
1266,37.9093343,23.7408677
1296,37.9289902,23.7529947
540,38.22376260000001,21.7549156
1150,37.9393131,23.6424563
1732,40.8551059,25.7417761
1734,40.8551059,25.7417761
283,38.0617317,23.7126572
1654,38.0622969,23.7599103
1346,37.9724565,23.6634615
1538,38.024942,23.79748
1270,37.8953537,23.744783
1431,38.0352473,23.759774
1113,37.9289902,23.7529947
1800,41.0820427,23.4617028
1862,40.3100133,21.7984581
1281,37.953283,23.7087275
146,38.0021175,23.7133553
1612,38.024942,23.79748
1851,40.26291,22.5414037
1569,38.0569782,23.8006143
1964,39.6917535,19.7932153
195,38.0368388,23.7276852
1733,41.1145301,25.4112679
1891,38.55592900000001,21.6740721
1235,37.9471012,23.7015776
446,40.6074317,22.9598784
834,39.074208,21.824312
1652,38.0512581,23.8021097
1667,38.14109940000001,23.8311079
1199,37.9552658,23.7220834
878,38.4115377,22.6760481
65,37.976591,23.7649908
690,37.1267401,21.8754722
994,36.3205315,28.1005632
1100,37.8640519,23.7454264
774,39.6384962,22.4175464
