ID,mean,std,max,min,p2p,rms,lat,long,size,SKEW,KURT,ENERGY,ENTROPY,CREST,MEAN_APPROXIMATION,STD_APPROXIMATION,MEAN_DETAIL,STD_DETAIL,ENERGY_APPROXIMATION,ENERGY_DETAIL,ENTROPY_APPROXIMATION,ENTROPY_DETAIL,MAX_APPROXIMATION,MAX_DETAIL,MIN_APPROXIMATION,MIN_DETAIL,VARIANCE_APPROXIMATION,VARIANCE_DETAIL,label
1060.0,8.016460905349794,7.378797427006048,22.90322580645161,2.433333333333333,20.46989247311828,10.895425504118355,39.074208,21.824312,96.0,0.9831400376788266,-0.538415575456848,28846.602150537678,-6925.882453515109,2.102095581103687,11.42327078713265,10.46734361544643,0.0377672051294771,0.8302939942642594,29286.880536478217,84.27936640074,-5663.017825352487,-1.005758822405185,32.39005255757734,8.372752553146519,3.4412530017745318,-3.7651535273503054,109.56528236382712,0.689388116911298,9.800000000000002
1062.0,6.28131868131868,5.917829752108731,18.642857142857142,1.0083333333333333,17.63452380952381,8.62992893083288,39.074208,21.824312,47.0,0.79368469206063,-0.8353003494163329,33886.43137480805,-9357.86350361288,2.160256161119731,8.898960850781634,8.30881044704756,0.016607205104268,0.98249598065152,33795.946441266075,220.15090648677096,-7645.069072215391,-1.005758822405185,26.364981412812703,11.312079220687096,1.4259986753928708,-7.959133102646001,69.03633104496666,0.965298351996392,3.4666666666666672
1063.0,1.688796680497925,0.675063059055154,2.3666666666666667,1.0165289256198349,1.350137741046832,1.818720528767879,39.074208,21.824312,20.0,0.008298826628867,-1.999931129476585,797.1663911845725,-355.880358758462,1.301281109016789,2.384390532557876,0.9546589483145748,0.0,0.0,798.1997222411954,0.0,-395.9180425902832,-0.0,3.3469720976163253,0.0,1.4375889931561214,0.0,0.9113737075970898,0.0,1.9180327868852451
1064.0,12.266666666666664,0.966666666666666,13.233333333333333,11.3,1.933333333333332,12.304696483682788,39.074208,21.824312,162.0,8.521618361139439e-15,-2.0,36337.333333333314,-10660.68228360442,1.075470114267508,17.347686365109965,1.367073110293991,0.0,0.0,36337.333333333336,0.0,-8579.101916718571,-0.0,18.71475947540396,0.0,15.980613254815976,0.0,1.8688888888888868,0.0,9.5
1065.0,30.88065843621399,1.9040215486032248,32.80833333333333,29.0,3.80833333333333,30.939301277043405,39.074208,21.824312,94.0,0.0246932399162373,-1.9993902439024391,232609.40833333292,-37155.112420524456,1.0604096401387295,43.66094575965788,2.692536449276352,0.0,0.0,233450.40833333333,0.0,-29035.567867471877,-0.0,46.397989958857295,0.0,41.01219330881976,0.0,7.249752530681706,0.0,31.54166666666667
1066.0,16.012448132780086,1.8630349257325536,17.867768595041323,14.141666666666667,3.7261019283746553,16.120465078262217,37.9567449,23.6312718,109.0,-0.0082988266288711,-1.999931129476584,62628.52403581265,-15478.110518260884,1.1083903912384805,22.655863544934824,2.634661960858164,0.0,0.0,62947.78119037861,0.0,-12367.90683935841,-0.0,25.268840676451504,0.0,19.99933679455952,0.0,6.941443647992983,0.0,15.45081967213115
1067.0,2.91866028708134,3.147148992566243,6.573033707865169,0.2083333333333333,6.364700374531836,4.29221675277431,37.9552658,23.7220834,35.0,0.2999687873900214,-1.9100187265917603,3850.433052434462,-1532.6113792042115,1.5313843839821542,4.152218792681841,4.45436236665828,0.0,0.0,3893.6378245591895,0.0,-1314.3375101963295,-0.0,9.295673415598436,0.0,0.2946278254943948,0.0,19.841344093501554,0.0,2.585365853658536
1069.0,12.208333333333336,1.7763568394002505e-15,12.208333333333334,12.208333333333334,0.0,12.208333333333334,37.9701669,23.6153528,64.0,0.23416578158512205,-1.296990295245979,17885.2083333333,-5288.3487281721,1.0,17.265190573971537,0.0,0.0,0.0,17885.208333333332,0.0,-4257.382964188892,-0.0,17.265190573971537,0.0,17.265190573971537,0.0,0.0,0.0,10.074380165289258
1071.0,0.8166666666666665,0.25,1.0666666666666669,0.5666666666666667,0.5,0.8540751983545971,37.9376968,23.7493748,85.0,1.6579330501069005e-15,-2.0,175.06666666666655,43.80308353424645,1.2489142276015437,1.1549410759380274,0.3535533905932738,0.0,0.0,175.0666666666667,0.0,-38.32300715233515,-0.0,1.5084944665313014,0.0,0.8013876853447539,0.0,0.125,0.0,0.4878048780487806
1072.0,12.3125,1.2624999999999995,13.575,11.05,2.5249999999999986,12.377057909697278,37.9395051,23.7562919,86.0,0.0,-2.0000000000000004,36765.97499999998,-10725.614137094186,1.0967873059205897,17.41250448671873,1.785444622496031,0.0,0.0,36765.97499999999,0.0,-8628.904757932727,-0.0,19.197949109214765,0.0,15.627059864222703,0.0,3.187812499999995,0.0,9.073170731707316
1073.0,9.775933609958509,2.911958402669864,12.7,6.87603305785124,5.823966942148759,10.20041076061136,39.074208,21.824312,73.0,0.0082988266288649,-1.999931129476584,25075.65950413243,-7902.408678113365,1.2450479003297343,13.808311289903934,4.118025877640974,0.0,0.0,25122.939334744897,0.0,-6436.773871127776,-0.0,17.960512242138307,0.0,9.724179205738968,0.0,16.95813712892072,0.0,4.303278688524593
1075.0,28.485049833887032,16.400459808818624,62.9,11.316666666666666,51.58333333333333,32.86903019530243,37.9545807,23.7383143,87.0,0.5425075542976361,-0.538220840867786,325192.3169398897,-43489.8886900144,1.913655487437823,40.2901936044381,23.155574469765195,0.0,0.0,326081.5297858998,0.0,-33897.186602940244,-0.0,88.95403307326768,0.0,16.004183480855527,0.0,536.1806290248417,0.0,4.081967213114754
1077.0,5.166666666666667,0.0,5.166666666666667,5.166666666666667,0.0,5.166666666666668,37.9722528,23.6463577,50.0,0.23416578158512205,-1.296990295245979,3203.3333333333258,-1468.9249619927464,0.9999999999999998,7.306770072260989,2.664535259100376e-15,0.0,0.0,3203.333333333333,0.0,-1257.8899038470922,-0.0,7.306770072260992,0.0,7.306770072260992,0.0,7.099748146989106e-30,0.0,3.2181069958847743
1078.0,10.737499999999995,8.029166666666667,18.766666666666666,2.708333333333333,16.058333333333334,13.40751369982933,39.074208,21.824312,47.0,1.7570687494005217e-15,-2.0000000000000004,43142.74166666672,-9993.343089594166,1.3997126601411234,15.185118125981107,11.354956394553977,0.0,0.0,43142.741666666654,0.0,-7977.467752934626,-0.0,26.54007452053509,0.0,3.830161731427133,0.0,128.9350347222222,0.0,3.844262295081968
1079.0,4.641666666666667,0.0,4.641666666666667,4.641666666666667,0.0,4.641666666666667,37.9505331,23.7347983,90.0,0.23416578158512205,-1.296990295245979,2585.4083333333297,-1233.5561074044529,1.0,6.564307952015114,2.664535259100376e-15,0.0,0.0,2585.408333333333,0.0,-1069.185127080223,-0.0,6.564307952015117,0.0,6.564307952015117,0.0,7.099748146989106e-30,0.0,13.254098360655735
1080.0,0.2666666666666666,0.0,0.2666666666666666,0.2666666666666666,0.0,0.2666666666666666,37.9394745,23.713473,74.0,0.23416578158512205,-1.296990295245979,8.533333333333314,61.02049905947255,1.0,0.3771236166328254,5.551115123125783e-17,0.0,0.0,8.533333333333331,0.0,31.834300177355644,-0.0,0.3771236166328253,0.0,0.3771236166328253,0.0,3.0814879110195774e-33,0.0,1.065573770491803
1081.0,13.233333333333333,6.950000000000001,20.183333333333334,6.283333333333333,13.9,14.947361342762507,37.9376968,23.7493748,88.0,4.515382123688818e-16,-2.0,53621.66666666677,-12498.847874711584,1.3502940666585326,18.71475947540396,9.82878425849301,0.0,0.0,53621.66666666667,0.0,-9960.905657751866,-0.0,28.54354373389697,0.0,8.885975216910948,0.0,96.60500000000002,0.0,20.516393442622945
1082.0,6.029045643153527,1.049681046173141,7.074380165289257,4.975,2.099380165289257,6.119740326674299,37.9471388,23.6522882,90.0,-0.008298826628866,-1.9999311294765831,9025.744421487629,-3798.0226350691314,1.1559935205835352,8.53246690290596,1.4844352541049373,0.0,0.0,9075.791276210644,0.0,-3215.941437796236,-0.0,10.004684375135286,0.0,7.035712472806148,0.0,2.203548023629589,0.0,3.8032786885245904
1083.0,18.15352697095436,5.596921514312818,23.727272727272727,12.533333333333331,11.193939393939392,18.996738454864957,37.9646757,23.6707666,66.0,-0.0082988266288659,-1.999931129476584,86971.13333333326,-18602.228116172413,1.2490182345589071,25.70553622426168,7.91504013585277,0.0,0.0,87534.11680440772,0.0,-14785.595150820924,-0.0,33.55543088903435,0.0,17.72480998174279,0.0,62.64786035216024,0.0,14.573770491803282
1084.0,3.274999999999999,8.881784197001252e-16,3.275,3.275,0.0,3.275,37.9646757,23.6707666,84.0,0.23416578158512205,-1.296990295245979,1287.075000000002,-672.6174983134847,1.0,4.631549416771885,1.7763568394002505e-15,0.0,0.0,1287.0750000000007,0.0,-614.5588767053528,-0.0,4.631549416771887,0.0,4.631549416771887,0.0,3.1554436208840472e-30,0.0,4.508196721311476
1085.0,5.758333333333331,1.108333333333333,6.866666666666666,4.65,2.216666666666666,5.864026394513888,39.074208,21.824312,65.0,6.349662305158152e-15,-2.0,8252.833333333347,-3527.613323268686,1.1709815414696636,8.143513096665073,1.5674200316301798,0.0,0.0,8252.833333333334,0.0,-2983.010088087206,-0.0,9.710933128295252,0.0,6.576093065034893,0.0,2.4568055555555537,0.0,1.1788617886178867
1086.0,8.403973509933772,2.2875726338238938,9.566666666666666,3.903225806451613,5.663440860215053,8.709750817944714,37.9299789,23.6342572,91.0,-1.4592124846192929,0.1293010752688128,11454.823655913968,-3977.927446218525,1.098385805361555,11.843138194236488,3.2652571707749973,0.0,0.0,11470.058827610132,0.0,-3268.2811993514742,-0.0,13.52930974670261,0.0,5.519994872488533,0.0,10.66190439129754,0.0,4.733333333333333
1087.0,0.7749999999999998,0.0833333333333333,0.8583333333333333,0.6916666666666667,0.1666666666666666,0.7794674107648403,39.074208,21.824312,32.0,5.9952043329758445e-15,-2.000000000000001,145.81666666666635,66.84382368151813,1.101179243005307,1.0960155108391485,0.1178511301977578,0.0,0.0,145.81666666666666,0.0,-18.49520964470949,-0.0,1.2138666410369066,0.0,0.9781643806413908,0.0,0.0138888888888888,0.0,0.8934426229508199
1088.0,6.5645933014354085,0.065327359007149,6.640449438202247,6.508333333333334,0.1321161048689134,6.564918345043255,37.9230902,23.7006936,74.0,0.299968787389948,-1.9100187265917892,9007.513951310882,-3724.674044842413,1.01150526010975,9.28424772015069,0.0924620124951058,0.0,0.0,9051.609520052189,0.0,-3133.990028189656,-0.0,9.39101365575842,0.0,9.204173268444896,0.0,0.0085492237546451,0.0,5.495934959349595
1089.0,4.133333333333334,2.0424024060871897,7.288135593220339,1.3666666666666667,5.921468926553672,4.610406927033142,39.074208,21.824312,79.0,0.3871317890953413,-0.93676838404761,5101.404487880446,-2209.4021195184387,1.5808009376539678,5.845416057808794,2.866120568217756,-0.0326812975594876,0.356510866609197,5086.024320053971,15.380167826473492,-1911.140549293356,-1.005758822405185,10.306980200346286,0.0,1.9327585352432304,-3.921755707138512,8.214647111560872,0.1270999980104406,3.483606557377051
1090.0,5.945833333333334,0.0541666666666666,6.0,5.891666666666667,0.1083333333333333,5.94608005795041,39.074208,21.824312,131.0,-2.465028636377564e-14,-2.0,8485.408333333322,-3670.156797624255,1.0090681493562292,8.408678139610027,0.0766032346285428,0.0,0.0,8485.408333333335,0.0,-3099.7134479946158,-0.0,8.485281374238571,0.0,8.332074904981486,0.0,0.0058680555555555,0.0,5.642276422764227
1091.0,8.2,2.1583333333333328,10.358333333333333,6.041666666666667,4.3166666666666655,8.479292587107592,37.9646757,23.6707666,76.0,4.711328542503912e-16,-2.0000000000000004,17255.616666666672,-6073.62721914484,1.2216034801161058,11.596551211459378,3.05234427212193,0.0,0.0,17255.61666666667,0.0,-4990.496065744073,-0.0,14.64889548358131,0.0,8.54420693933745,0.0,9.316805555555554,0.0,8.844262295081965
1092.0,0.2264150943396226,0.2042134201651168,0.6774193548387096,0.0,0.6774193548387096,0.3049047653290364,37.96452,23.5679726,127.0,0.7056995939742442,-0.7090900835193659,39.417972350230364,147.47632305852406,2.221740792104958,0.3201992971410781,0.2881372789796229,0.0018290954473784,0.0194885818656059,39.33674446261335,0.0812278876170655,70.47318600872906,-1.005758822405185,0.9580156390269352,0.2052890655057718,0.0,-0.0228098961673079,0.083023091537781,0.0003798048231324,0.7666666666666665
1094.0,4.950413223140496,0.139006166833118,5.125,4.783333333333333,0.3416666666666668,4.952364465006782,37.9552658,23.7220834,42.0,0.0808541950569787,-1.487429067474166,8902.90670731708,-4147.68696580012,1.034859214464738,7.00161982442751,0.1965079257821308,-0.0007067593240886,0.0095084742380529,8929.1557865895,0.0165457275761781,-3578.546892381625,-1.005758822405185,7.247844507162113,0.0,6.764654873351305,-0.1286301969841381,0.0386153648951954,9.04110823357157e-05,9.819672131147543
1095.0,26.4952380952381,14.938250893532532,43.74444444444445,13.558333333333334,30.186111111111117,30.416261793348003,37.9376968,23.7493748,103.0,0.288675134594812,-1.9166666666666672,194281.28611111076,-27580.01946404936,1.438192659625625,37.469925052590014,21.12587701176572,0.0,0.0,194281.2861111112,0.0,-21469.189853547254,-0.0,61.863986611809736,0.0,19.174378883175216,0.0,446.30267951625126,0.0,8.172131147540982
1096.0,0.4398340248962655,0.0765144928188406,0.5166666666666667,0.3636363636363636,0.153030303030303,0.446439735090609,39.074208,21.824312,97.37275985663082,0.0082988266288677,-1.999931129476584,48.03333333333372,123.28203690378288,1.157304393081867,0.6215739549122921,0.1082050695345329,0.0,0.0,48.16556473829201,0.0,49.9436032915856,-0.0,0.7306770072260992,0.0,0.51425947722658,0.0,0.0117083370729731,0.0,0.0573770491803278
1098.0,7.302904564315352,0.0526854968554572,7.355371900826446,7.25,0.1053719008264462,7.303094606882545,37.9552658,23.7220834,51.0,-0.008298826628807,-1.999931129476584,12853.780991735495,-5048.573942596446,1.00715823863142,10.328173291219397,0.0745066410386296,0.0,0.0,12907.882487535004,0.0,-4209.708080155011,-0.0,10.402066698446731,0.0,10.25304832720494,0.0,0.0055512395588592,0.0,6.754098360655735
